gene_id,f1.expected_count,f2.expected_count,f3.expected_count,f4.expected_count,f5.expected_count,f6.expected_count
ENSDARG00000014626,958,937,673,1028,1047,1099
ENSDARG00000014634,1732,1914,1445,2112,1972,2024
ENSDARG00000014646,4343,4356,3449,5953,5104,5085
ENSDARG00000014651,39,31,37,56,52,52
ENSDARG00000014652,190,271,177,259,107,249
ENSDARG00000014655,208,279,177,289,180,298
ENSDARG00000014657,11,18,14,21,20,10
ENSDARG00000014670,199,234,198,273,218,257
ENSDARG00000014673,324,311,294,440,385,411
ENSDARG00000014674,1193,1562,1190,1643,1112,1521
ENSDARG00000014675,368,430,311,498,340,456
ENSDARG00000014676,2250,2266,1643,2715,2609,2473
ENSDARG00000014680,384,495,363,572,358,496
ENSDARG00000014682,19,22,15,32,34,25
ENSDARG00000014685,455,547,347,512,395,572
ENSDARG00000014690,40288,39295,30367,47487,48786,43400
ENSDARG00000014692,1194,1098,920,1571,1394,1298
ENSDARG00000014704,145,186,131,203,197,176
ENSDARG00000014717,509,855,545,839,395,758
ENSDARG00000014722,2,1,2,1,1,4
ENSDARG00000014727,2186,2198,1910,2650,2186,2596
ENSDARG00000014731,745,765,570,843,837,791
ENSDARG00000014746,2371,3584,2518,3725,2419,3113
ENSDARG00000014761,80,54,47,87,62,82
ENSDARG00000014763,6307,7145,5524,8540,6701,7539
ENSDARG00000014770,1611,1877,1399,2185,1866,1942
ENSDARG00000014775,178,251,156,253,162,244
ENSDARG00000014790,1394,1907,1348,2004,1397,1829
ENSDARG00000014792,416,657,443,651,371,530
ENSDARG00000014793,1878,1937,1367,2338,1847,2317
ENSDARG00000014794,5115,4820,3682,5924,6479,5649
ENSDARG00000014796,1230,1224,992,1475,1405,1401
ENSDARG00000014803,507,458,550,561,471,388
ENSDARG00000014804,834,900,689,1140,742,1096
ENSDARG00000014805,371,357,320,479,416,438
ENSDARG00000014806,2266,2468,1902,2857,2295,2557
ENSDARG00000014817,3566,3459,2601,4043,3958,3725
ENSDARG00000014825,1207,1644,1148,1793,1071,1573
ENSDARG00000014828,161,234,168,220,146,192
ENSDARG00000014840,5191,7341,5517,8108,5474,6393
ENSDARG00000014849,14,8,14,16,16,11
ENSDARG00000014854,67,63,61,99,22,89
ENSDARG00000014858,10,12,7,8,2,5
ENSDARG00000014866,218,314,249,372,248,299
ENSDARG00000014867,46452,43184,34140,52996,58259,49780
ENSDARG00000014871,1840,2661,1769,2757,1614,2307
ENSDARG00000014875,953,1218,816,1269,1000,1164
ENSDARG00000014891,893,1548,941,1422,775,1248
ENSDARG00000014898,374,424,308,433,390,453
ENSDARG00000014907,544,567,412,715,612,628
ENSDARG00000014910,282,394,286,368,323,402
ENSDARG00000014914,1884.61,2038.44,1533.42,2611.14,2225.29,2189.81
ENSDARG00000014915,2314,2164,1556,2410,2397,2421
ENSDARG00000014916,431,396,375,513,558,506
ENSDARG00000014927,81,136,86,133,96,96
ENSDARG00000014929,5,6,7,8,7,5
ENSDARG00000014939,44,66,49,65,34,70
ENSDARG00000014941,285.1,248.46,232,306.63,297.9,326.14
ENSDARG00000014943,533,623,443,652,501,596
ENSDARG00000014945,1049,1128,1007,1635,1256,1257
ENSDARG00000014946,27,16,17,36,40,40
ENSDARG00000014951,3,2,7,3,12,1
ENSDARG00000014953,132,173,123,192,123,164
ENSDARG00000014954,143,201,145,230,164,205
ENSDARG00000014956,541,535,418,675,703,592
ENSDARG00000014962,741,1007,675,1040,634,950
ENSDARG00000014963,193,167,140,213,197,220
ENSDARG00000014966,639,687,507,730,629,702
ENSDARG00000014967,3,6,5,8,5,2
ENSDARG00000014969,890.31,1092.41,935.94,1425.35,1112.01,1094.99
ENSDARG00000014973,182,323,198,287,181,245
ENSDARG00000014975,85,90,63,79,170,96
ENSDARG00000014976,655,570,438,711,803,668
ENSDARG00000014986,1654,1884,1364,2237,1706,2047
ENSDARG00000014994,432.81,443.55,404.54,556.4,480.57,464.89
ENSDARG00000014995,652,648,505,819,764,747
ENSDARG00000015002,475,727,521,712,497,577
ENSDARG00000015003,449,690,418,657,431,590
ENSDARG00000015006,1436,1737,1307,2003,1657,1698
ENSDARG00000015010,83,87,71,99,82,94
ENSDARG00000015015,933,1201,874,1258,1185,1133
ENSDARG00000015016,822,1062,737,1052,760,1058
ENSDARG00000015025,301,564,336,528,140,456
ENSDARG00000015033,377,388,354,601,443,490
ENSDARG00000015050,16235,17843,13913,20417,17094,19367
ENSDARG00000015053,552,885,571,842,448,696
ENSDARG00000015057,416,594,428,599,321,557
ENSDARG00000015059,1490,1763,1287,1994,1456,1807
ENSDARG00000015064,24.21,27.08,23.57,55.58,24,31.67
ENSDARG00000015065,73.42,110.08,59.11,114.4,101.41,133.29
ENSDARG00000015068,2,2,1,3,8,5
ENSDARG00000015070,465,502,315,498,442,498
ENSDARG00000015072,395,351,268,446,483,438
ENSDARG00000015076,192,200,209,230,129,128
ENSDARG00000015088,866,919,709,1137,923,1027
ENSDARG00000015110,25,60,49,48,27,57
ENSDARG00000015111,3768,3918,2794,4294,3859,4035
ENSDARG00000015123,879.56,862.02,641.2,955.53,1059.52,962.8
ENSDARG00000015126,1270,1402,1004,1657,1505,1410
ENSDARG00000015128,24460,22199,17517,27333,30547,25713
ENSDARG00000015134,187,271,210,401,306,232
ENSDARG00000015144,19,20,12,19,19,29
ENSDARG00000015149,53,59,65,90,100,61
ENSDARG00000015153,398,482,344,522,476,459
ENSDARG00000015156,728,831,591,978,813,1010
ENSDARG00000015158,106,92,78,141,77,109
ENSDARG00000015161,449,444,327,508,460,495
ENSDARG00000015164,4242,4747,3918,7862.97,5359,5115
ENSDARG00000015174,1927,2931,1969,2799,1610,2476
ENSDARG00000015176,219,218.39,163,288.54,189,255
ENSDARG00000015184,488,723,504,738,440,620
ENSDARG00000015199,440.84,595.67,465.91,746.48,526.43,625.66
ENSDARG00000015201,1170,1229,923,1436,1373,1354
ENSDARG00000015206,1931,2590,1808,2720,1743,2581
ENSDARG00000015208,1201,1320,837,1371,1135,1288
ENSDARG00000015221,696,771,598,935,735,777
ENSDARG00000015222,277,333,265,402,336,353
ENSDARG00000015224,1352,1430,935,1569,1281,1544
ENSDARG00000015228,52,67,37,76,67,61
ENSDARG00000015236,133,152,124,169,133,173
ENSDARG00000015239,1829,1901,1381,2205,2079,1982
ENSDARG00000015240,350,536,339,516,277,433
ENSDARG00000015252,166,228,169,293,150,258
ENSDARG00000015254,1172,1239,951,1559,1392,1433
ENSDARG00000015263,152,180,140,286,200,186
ENSDARG00000015266,2248,2548,1832,2737,2641,2604
ENSDARG00000015273,266.44,309.67,225.08,288.26,348.65,326.4
ENSDARG00000015278,191,216,179,262,271,252
ENSDARG00000015290,473,533,356,556,444,550
ENSDARG00000015292,1102,1177,912,1400,1269,1351
ENSDARG00000015293,29,41,28,41,34,46
ENSDARG00000015310,1589,1830,1463,2213,1815,1965
ENSDARG00000015312,266,313,302,437,415,393
ENSDARG00000015314,2945,3669,2982,4216,3112,3866
ENSDARG00000015315,2940,2967,2340,3519,3413,3405
ENSDARG00000015325,1820,1887,1474,2187,2238,2071
ENSDARG00000015337,733,712,565,983,707,878
ENSDARG00000015343,1624,1640,1166,2002,1501,1827
ENSDARG00000015349,1276,1514,1146,1790,1458,1572
ENSDARG00000015352,1094,1120,816,1522,1348,1173
ENSDARG00000015355,45,30,58,188,66.02,41
ENSDARG00000015356,113,197,161,201,133,185
ENSDARG00000015374,536,550,468,679,678,599
ENSDARG00000015385,3018,2845,2093,3347,3347,3230
ENSDARG00000015392,1869,2214,1597,2453,1996,2047
ENSDARG00000015394,442,457,342,508,478,516
ENSDARG00000015399,145,144,107,165,137,145
ENSDARG00000015404,377,538,394,600,438,464
ENSDARG00000015422,449,368,247,416,451,450
ENSDARG00000015425,161,234,148,249,103,230
ENSDARG00000015427,5843,6821,5036,7382,6069,6923
ENSDARG00000015445,3185,2936,3282,3490,3439,2790
ENSDARG00000015449,1347,1857,1382,1910,1487,1744
ENSDARG00000015460,533.41,651.77,392.38,644.16,462.63,601.64
ENSDARG00000015471,349,325,271,367,328,347
ENSDARG00000015472,2340,2578,1913,3078,2711,2818
ENSDARG00000015474,1111,1441,1122,1709,1268,1453
ENSDARG00000015476,17,16,10,25,14,20
ENSDARG00000015482,224,216,185,267,261,251
ENSDARG00000015495,772,817,848,1321,1355,842
ENSDARG00000015502,594,726,617,933,631,714
ENSDARG00000015506,1473.92,1704.86,1252.64,1990.48,1329.51,1800.52
ENSDARG00000015515,15,22,11,17,17,15
ENSDARG00000015524,1890,1770,1303,2179,1792,1981
ENSDARG00000015527,3,6,9,7,6,8
ENSDARG00000015531,487,796.99,612,841.98,484.99,674
ENSDARG00000015536,1362,1631,1194,1909,1367,1602
ENSDARG00000015537,2503,5554,3238,4573,1270,3692
ENSDARG00000015538,1139,1392,1029,1538,1248,1329
ENSDARG00000015540,561,592,451,775,687,658
ENSDARG00000015543,17,20,12,26,28,24
ENSDARG00000015546,659,779,523,904,565,791
ENSDARG00000015551,31610,29025,23606,35739,35293,33104
ENSDARG00000015552,1103,1208,959,1621,1267,1348
ENSDARG00000015554,1345,1700,1414,2057,1517,1704
ENSDARG00000015557,1239,1101,823,1268,1316,1264
ENSDARG00000015559,463,451,364,572,665,500
ENSDARG00000015563,306,348,239,370,345,352
ENSDARG00000015566,1582,2139,1321,2159,1397,1941
ENSDARG00000015567,1406,1690,1364,1946,1491,1733
ENSDARG00000015575,1833,1887,1599.95,2612.7,2607.96,2047
ENSDARG00000015576,87,111,72,147,112,122
ENSDARG00000015589,8,20,17,18,11,16
ENSDARG00000015592,30,50,26,40,17,26
ENSDARG00000015607,9.63,9.31,8.34,12.88,10.53,11.85
ENSDARG00000015610,694,897,577,869,673,821
ENSDARG00000015611,299,280,264,388,390,328
ENSDARG00000015623,15,21,19,32,37,16
ENSDARG00000015627,140,221,134,192,110,193
ENSDARG00000015628,335,246,221,364,361,370
ENSDARG00000015638,496,478,336,569,582,595
ENSDARG00000015649,1540,1627,1211,1946,1721,1766
ENSDARG00000015653,3198,4199,3127,4820,3123,4047
ENSDARG00000015654,294,324,274,421,607.71,407
ENSDARG00000015657,104,135,112,168,103,124
ENSDARG00000015662,6240,5192,4134,6829,6304,7015
ENSDARG00000015674,597,610,464,713,733,705
ENSDARG00000015676,955,865,657,1264,1160,999
ENSDARG00000015678,2,1,1,1,3,1
ENSDARG00000015681,1839,2364,1764,2601,1967,2178
ENSDARG00000015686,106,108,78,116,108,139
ENSDARG00000015707,506,507,408,616,496,540
ENSDARG00000015709,956,912,751,1204,1080,976
ENSDARG00000015722,990,1131,785,1208,1108,1189
ENSDARG00000015731,243,307,216,428,168,332
ENSDARG00000015732,182.83,218.67,140.82,224.86,166.6,220.83
ENSDARG00000015734,0,0,0,1,1,0
ENSDARG00000015747,204,265,166,274,237,258
ENSDARG00000015749,337,398,249,445,324,414
ENSDARG00000015752,19,29,20,26,21,25
ENSDARG00000015757,2435,2557,2053,3157,3068,2985
ENSDARG00000015759,1491,1386,1006,1590,1449,1639
ENSDARG00000015765,129,130,94,149,164,149
ENSDARG00000015780,549,691,464,754,708,703
ENSDARG00000015790,2936,3232,2278,3283,2704,3273
ENSDARG00000015793,352,360,242,350,362,397
ENSDARG00000015803,66.99,87.74,80.68,115.86,99.22,107.33
ENSDARG00000015805,1063,1286,864,1417,1017,1289
ENSDARG00000015807,928,943,665,1102,1063,1141
ENSDARG00000015822,1376,1505,1021,1707,1412,1562
ENSDARG00000015823,749,794,619,928,792,831
ENSDARG00000015824,589,705,507,838,572,719
ENSDARG00000015829,759,737,542,852,794,804
ENSDARG00000015835,717,823,601,942,839,804
ENSDARG00000015851,1536,1603,1215,2069,1581,1837
ENSDARG00000015854,698,935,657,958,630,856
ENSDARG00000015856,185,226,139,262,200,200
ENSDARG00000015860,340,425,303,451,304,398
ENSDARG00000015862,42109,39510,31276,47819,50602,46196
ENSDARG00000015863,434,532,378,579,447,499
ENSDARG00000015866,129873,102100,80739,126716,148594,125238
ENSDARG00000015869,1248,1063,826,1303.99,1085,1418
ENSDARG00000015876,189,311,204,286,161,274
ENSDARG00000015879,70,75,77,105,74,74
ENSDARG00000015887,4384,4663,3727,5836,5538,5476
ENSDARG00000015889,1391,1599,1222,2001,1557,1691
ENSDARG00000015890,676,704,740,1124,903,862
ENSDARG00000015891,702,814,599,931,704,870
ENSDARG00000015901,940,1298,929,1343,950,1085
ENSDARG00000015902,703,772,537,967,658,920
ENSDARG00000015905,773,940,751,1110,928,986
ENSDARG00000015906,1,2,2,3,0,3
ENSDARG00000015907,429,431,358,553,457,492
ENSDARG00000015915,828,913,569,963,797.8,1028
ENSDARG00000015917,750,772,565,867,828,817
ENSDARG00000015918,3879,4151,3125,5009,4090,4438
ENSDARG00000015921,799,771,609,1059,925,860
ENSDARG00000015922,335,369,526,810,876,390
ENSDARG00000015930,1659,1601,1320,2033,1872,1874
ENSDARG00000015931,1583,2906,2003,2753,1350,2162
ENSDARG00000015937,363,321,312,456,397,426
ENSDARG00000015946,315,349,208,319,298,373
ENSDARG00000015947,7668,7621,5832,9337,8252,8637
ENSDARG00000015955,542,554,508,818,730,583
ENSDARG00000015964,38,30,36,31,55,55
ENSDARG00000015966,612,702,518,848,730,779
ENSDARG00000015968,87,111,72,123,55,115
ENSDARG00000015970,373,577,315,566,251,506
ENSDARG00000015971,474,592,391,650,446,585
ENSDARG00000015978,10111,9917,7650,11883,12075,10820
ENSDARG00000015985,432,596,358,705,396,538
ENSDARG00000015989,162,188,148,247,209,208
ENSDARG00000015990,1878,2523,1542,2467,1596,2229
ENSDARG00000015997,268,286,198,314,267,272
ENSDARG00000015998,446.11,503.38,320.93,519.45,386.99,484.74
ENSDARG00000016010,1171,1242,852,1405,1221,1274
ENSDARG00000016011,1145,1266,1058,1857,1226,1399
ENSDARG00000016016,1093,1358,1016,1637,1121,1350
ENSDARG00000016022,636,758,548,839,690,708
ENSDARG00000016038,736,728,548,823,785,835
ENSDARG00000016044,213,183,130,189,212,236
ENSDARG00000016048,1441,1221,1503,2592,2483,1687
ENSDARG00000016056,175,171,152,242,194,221
ENSDARG00000016058,534,632,467,773,688,614
ENSDARG00000016059,783,931,666,1166,873,968
ENSDARG00000016065,36,67,32,58,37,47
ENSDARG00000016074,707.72,734.88,611.67,998.62,807.15,890.98
ENSDARG00000016080,596,689,475,861,740,710
ENSDARG00000016081,2247,2268,1842,3034,2426,2698
ENSDARG00000016084,333,408,369,528,406,419
ENSDARG00000016085,769,988,651,1117,610,885
ENSDARG00000016086,635,947,669,1039,688,850
ENSDARG00000016088,912,815,628,925,564,931
ENSDARG00000016089,324,421,332,488,303,454
ENSDARG00000016093,180,150,132,209,207,200
ENSDARG00000016095,17,29,10,14,29,19
ENSDARG00000016112,110,134,91.08,144,122,104.04
ENSDARG00000016117,344,437,330,498,419,415
ENSDARG00000016122,206,187,134,259,248,208
ENSDARG00000016128,608,854,659,889,664,826
ENSDARG00000016132,660,674,549,928,879,748
ENSDARG00000016138,182,195,146,257,220,224
ENSDARG00000016139,44,41,20,53,47,42
ENSDARG00000016141,412,471,370,573,444,556
ENSDARG00000016143,758,801,824,1364,1430.94,966.91
ENSDARG00000016153,2821,3476,2422.48,3928,2534,3469.01
ENSDARG00000016154,1579,1764,1425,2205,1715,1991
ENSDARG00000016156,1233,1135,994,1526,1551,1379
ENSDARG00000016160,2004,1755,1571,3010,2365,2334
ENSDARG00000016161,32,30,15,33,22,24
ENSDARG00000016163,969,1316,983,1455,1034,1283
ENSDARG00000016173,7490,7608,5820,9527,8704,8464
ENSDARG00000016177,584.13,696.09,502.2,835.24,651.64,717.66
ENSDARG00000016181,893,1087,834,1203,865,1050
ENSDARG00000016188,415,430,472,890,724,452
ENSDARG00000016200,549,662,596,1073,880,633
ENSDARG00000016207,8,17,8,16,24,23
ENSDARG00000016212,251,316.51,241,400,277.61,311
ENSDARG00000016213,44,63,48,93,56,67
ENSDARG00000016227,0,0,0,0,0,0
ENSDARG00000016231,256,252,175,327,223,330
ENSDARG00000016233,554,492,405,662,606,547
ENSDARG00000016238,1247,1316,988,1462,1434,1436
ENSDARG00000016239,2038,2020,1554,2421,2439,2256
ENSDARG00000016253,967,1068,736,1173,1155,1164
ENSDARG00000016255,1749.49,2087.92,1498.45,2382.09,2151.27,2092.55
ENSDARG00000016256,1025.77,1105.39,755.4,1248.27,786.39,1193.78
ENSDARG00000016260,2327,2610,2111,3459,2601,2783
ENSDARG00000016263,793,1049,745,1135,776,1062
ENSDARG00000016280,613,686,560,816,889,753
ENSDARG00000016290,65,101,54,60,63,97
ENSDARG00000016301,3055,4352,3177,4044,3299,3751
ENSDARG00000016302,1540,1810,1351,2160,1494.47,1849
ENSDARG00000016304,426,356,250,431,405,401
ENSDARG00000016307,442,393,276,520,434,460
ENSDARG00000016311,440,572,459,655,465,605
ENSDARG00000016318,375,344,251,456,409,433
ENSDARG00000016319,5216.63,5008.74,3233.73,5546.65,5677.5,5975.33
ENSDARG00000016336,131,121,91,139,140,145
ENSDARG00000016337,582.44,639.22,727.23,808.81,535.8,465.3
ENSDARG00000016343,296,243,210,326,300,317
ENSDARG00000016345,1462,1722,1228,1867,1518,1589
ENSDARG00000016348,206,395,251,349,115,315
ENSDARG00000016350,942.96,1133.79,683.99,1186.24,973.73,1099.99
ENSDARG00000016357,852.82,1065.82,641.76,1052.38,958.02,1137.61
ENSDARG00000016360,958,1221,1060,1548,1177,1168
ENSDARG00000016363,185,220,179,243,196,192
ENSDARG00000016364,506,542,344,593,429,647
ENSDARG00000016368,592,583,417,682,732,689
ENSDARG00000016375,620,630,533,921,615,650
ENSDARG00000016391,225,249,276,810,669,365
ENSDARG00000016393,3397.48,3597.43,2679.73,4102.38,3753.14,3889.21
ENSDARG00000016396,99,147,100,160,63,146
ENSDARG00000016399,493,512,383,662,621,627
ENSDARG00000016404,784.77,1020,814.77,1183.33,747.79,1075.15
ENSDARG00000016412,1482,1330,913,1736,1371,1698
ENSDARG00000016415,2968,3451,2652,4698,3533,3804
ENSDARG00000016421,1.21,3.33,3.38,0,4.2,1.1
ENSDARG00000016427,153,125,116,168,173,167
ENSDARG00000016429,1113,1255,924,1388,1109,1438
ENSDARG00000016439,322.97,334,276,495,190,385
ENSDARG00000016443,10322,11581,9301,15499,12771,12558
ENSDARG00000016447,1375,1631,1278,1935,1519,1646
ENSDARG00000016448,2,0,2,0,1,0
ENSDARG00000016454,24,24,19,45,22,20
ENSDARG00000016457,235,257,237,380,360,280
ENSDARG00000016460,336,589,374,544,285,424
ENSDARG00000016463,334,315,259,344,393,328
ENSDARG00000016464,529,788,546,761,491,705
ENSDARG00000016470,3119.83,2683.38,2374.63,3800.42,4032.4,3482.69
ENSDARG00000016474,456,499,357,690,583,590
ENSDARG00000016477,1755,1978,1408,2214,2156,2114
ENSDARG00000016479,42.45,26.39,53.23,73.42,36.93,51.97
ENSDARG00000016480,309,534,305.61,477,238,387
ENSDARG00000016481,276,305,261,404,367,334
ENSDARG00000016483,230,203,170,321.98,257.98,277
ENSDARG00000016484,1642,1498,1283,2096,1953,1769
ENSDARG00000016490,371,638,454,624,254,546
ENSDARG00000016494,727,932,761,1327,667,1008
ENSDARG00000016496,545,523,426,628,492,612
ENSDARG00000016505,192,259,185,263,259,253
ENSDARG00000016513,1232,1468,1047,1889,1333,1665
ENSDARG00000016514,263,278,220,337,304,300
ENSDARG00000016516,2912,3032,2521,3732,3283,3233
ENSDARG00000016519,325,314,283,443,389,402
ENSDARG00000016526,1306,1895,1481,2090,1370,1731
ENSDARG00000016527,15,20,14,20,13,15
ENSDARG00000016528,232,352,263,391,291,283
ENSDARG00000016531,155,248,190,234,140,259
ENSDARG00000016532,1388,1780,1377,2234,1310,1682
ENSDARG00000016536,101,155,112,186,116,141
ENSDARG00000016538,16,16,9,20,7,15
ENSDARG00000016541,47,67,51,69,69,68
ENSDARG00000016543,82,87,63,103,112,82
ENSDARG00000016545,536,625,518,765,647,638
ENSDARG00000016548,2213.39,2505.77,1871.31,3219.96,2556.28,2549.05
ENSDARG00000016551,1333,1827,1290,1976,1257,1646
ENSDARG00000016570,631,843,605,999,605,727
ENSDARG00000016573,1189,1460,910,1648,1100,1406
ENSDARG00000016584,437.01,566.84,398.29,597.11,477.76,508.59
ENSDARG00000016594,187,162,94,161,143,182
ENSDARG00000016598,6523,7400,5899,9306,6798,8129
ENSDARG00000016605,1,2,0,2,0,1
ENSDARG00000016607,453,400,312,574,626,491
ENSDARG00000016611,356,487,357,573,457,531
ENSDARG00000016613,126,127,113,145,140,141
ENSDARG00000016623,1365,1767,1386,2065,1750,1487
ENSDARG00000016630,1117.9,1472.46,935.86,1523.47,1042.57,1378.88
ENSDARG00000016649,1100.12,973.61,836.09,1391.8,1275.55,1160.07
ENSDARG00000016651,3424,3216,2428,4130,2876,3958
ENSDARG00000016656,294,236,224,316,340,303
ENSDARG00000016664,677,882,642,1000,726,798
ENSDARG00000016667,269,570,303,504,172,446
ENSDARG00000016674,4,6,0,3,7,7
ENSDARG00000016676,2280,4089,2792,3776,2148,3159
ENSDARG00000016687,5065,5333,4059,7046,5832,5878
ENSDARG00000016691,2518,2314,1831,2873,3420,2728
ENSDARG00000016695,172,166,121,220,210,195
ENSDARG00000016699,277,325,275,388,324,335
ENSDARG00000016704,537,421,295,498,453,517
ENSDARG00000016706,1274,1170,729,1260,1147.06,1446.45
ENSDARG00000016710,296,318,257,400,373,302
ENSDARG00000016718,104,149,99,136,97,182
ENSDARG00000016721,4552,4920,3798,5939,4875,5203
ENSDARG00000016724,217,211,188,267,246,230
ENSDARG00000016725,849.28,832.94,601.67,987.22,922.29,970.84
ENSDARG00000016730,37,47,29,61,51,55
ENSDARG00000016733,692,698,495,696,636,668
ENSDARG00000016739,302,498,368,475,314,423
ENSDARG00000016742,337,433,245,417,373,361
ENSDARG00000016743,431,480,375,560,519,504
ENSDARG00000016745,1291,1216,1001,1538,1351,1447
ENSDARG00000016749,214,249,151,241,153,226
ENSDARG00000016750,101,122,80,159,142,120
ENSDARG00000016753,866,966,706,1100,859,1005
ENSDARG00000016754,1159,1197,968,1387,1305,1360
ENSDARG00000016763,659,1006,660,1005,520,987
ENSDARG00000016765,728.98,941.78,757.96,1083.96,927.85,910.8
ENSDARG00000016769,332.74,394,289,441,400,390.79
ENSDARG00000016771,62382,59297,48783,76015,67025,66325
